Periodo;Mes;Ano;Basicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variavel;Receita Patrimonio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
60601;dezembro;2065;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;29335638.85;0.00;0.00;-82426.00;0.00;29349250.10
60632;janeiro;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29349250.10;0.00;0.00;-27000.00;0.00;29418331.91
60663;fevereiro;2066;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;29418331.91;0.00;0.00;-28200.00;0.00;29486439.87
60691;março;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29486439.87;0.00;0.00;-27000.00;0.00;29555970.80
60722;abril;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29555970.80;0.00;0.00;-27000.00;0.00;29625729.36
60752;maio;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29625729.36;0.00;0.00;-27000.00;0.00;29695716.29
60783;junho;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29695716.29;0.00;0.00;-27000.00;0.00;29765932.34
60813;julho;2066;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;29765932.34;0.00;0.00;-82426.00;0.00;29780952.25
60844;agosto;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29780952.25;0.00;0.00;-27000.00;0.00;29851447.34
60875;setembro;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29851447.34;0.00;0.00;-27000.00;0.00;29922173.21
60905;outubro;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29922173.21;0.00;0.00;-27000.00;0.00;29993130.62
60936;novembro;2066;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;29993130.62;0.00;0.00;-27000.00;0.00;30064320.33
60966;dezembro;2066;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;30064320.33;0.00;0.00;-82426.00;0.00;30080317.09
60997;janeiro;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30080317.09;0.00;0.00;-27000.00;0.00;30151792.22
61028;fevereiro;2067;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;30151792.22;0.00;0.00;-28200.00;0.00;30222301.34
61056;março;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30222301.34;0.00;0.00;-27000.00;0.00;30294241.29
61087;abril;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30294241.29;0.00;0.00;-27000.00;0.00;30366416.75
61117;maio;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30366416.75;0.00;0.00;-27000.00;0.00;30438828.50
61148;junho;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30438828.50;0.00;0.00;-27000.00;0.00;30511477.30
61178;julho;2067;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;30511477.30;0.00;0.00;-82426.00;0.00;30528937.94
61209;agosto;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30528937.94;0.00;0.00;-27000.00;0.00;30601881.74
61240;setembro;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30601881.74;0.00;0.00;-27000.00;0.00;30675064.34
61270;outubro;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30675064.34;0.00;0.00;-27000.00;0.00;30748486.52
61301;novembro;2067;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30748486.52;0.00;0.00;-27000.00;0.00;30822149.06
61331;dezembro;2067;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;30822149.06;0.00;0.00;-82426.00;0.00;30840626.75
61362;janeiro;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30840626.75;0.00;0.00;-27000.00;0.00;30914590.94
61393;fevereiro;2068;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;30914590.94;0.00;0.00;-28200.00;0.00;30987597.27
61422;março;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;30987597.27;0.00;0.00;-27000.00;0.00;31062042.60
61453;abril;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31062042.60;0.00;0.00;-27000.00;0.00;31136731.64
61483;maio;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31136731.64;0.00;0.00;-27000.00;0.00;31211665.20
61514;junho;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31211665.20;0.00;0.00;-27000.00;0.00;31286844.07
61544;julho;2068;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;31286844.07;0.00;0.00;-82426.00;0.00;31306843.05
61575;agosto;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31306843.05;0.00;0.00;-27000.00;0.00;31382333.51
61606;setembro;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31382333.51;0.00;0.00;-27000.00;0.00;31458071.11
61636;outubro;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31458071.11;0.00;0.00;-27000.00;0.00;31534056.64
61667;novembro;2068;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31534056.64;0.00;0.00;-27000.00;0.00;31610290.94
61697;dezembro;2068;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;31610290.94;0.00;0.00;-82426.00;0.00;31631348.81
61728;janeiro;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31631348.81;0.00;0.00;-27000.00;0.00;31707901.61
61759;fevereiro;2069;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;31707901.61;0.00;0.00;-28200.00;0.00;31783505.03
61787;março;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31783505.03;0.00;0.00;-27000.00;0.00;31860555.96
61818;abril;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31860555.96;0.00;0.00;-27000.00;0.00;31937859.13
61848;maio;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;31937859.13;0.00;0.00;-27000.00;0.00;32015415.37
61879;junho;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32015415.37;0.00;0.00;-27000.00;0.00;32093225.50
61909;julho;2069;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;32093225.50;0.00;0.00;-82426.00;0.00;32115864.37
61940;agosto;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32115864.37;0.00;0.00;-27000.00;0.00;32194003.36
61971;setembro;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32194003.36;0.00;0.00;-27000.00;0.00;32272398.15
62001;outubro;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32272398.15;0.00;0.00;-27000.00;0.00;32351049.58
62032;novembro;2069;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32351049.58;0.00;0.00;-27000.00;0.00;32429958.50
62062;dezembro;2069;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;32429958.50;0.00;0.00;-82426.00;0.00;32453699.74
62093;janeiro;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32453699.74;0.00;0.00;-27000.00;0.00;32532944.71
62124;fevereiro;2070;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;32532944.71;0.00;0.00;-28200.00;0.00;32611249.11
62152;março;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32611249.11;0.00;0.00;-27000.00;0.00;32691009.85
62183;abril;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32691009.85;0.00;0.00;-27000.00;0.00;32771031.71
62213;maio;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32771031.71;0.00;0.00;-27000.00;0.00;32851315.54
62244;junho;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32851315.54;0.00;0.00;-27000.00;0.00;32931862.20
62274;julho;2070;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;32931862.20;0.00;0.00;-82426.00;0.00;32957246.55
62305;agosto;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;32957246.55;0.00;0.00;-27000.00;0.00;33038139.99
62336;setembro;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33038139.99;0.00;0.00;-27000.00;0.00;33119298.27
62366;outubro;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33119298.27;0.00;0.00;-27000.00;0.00;33200722.23
62397;novembro;2070;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33200722.23;0.00;0.00;-27000.00;0.00;33282412.76
62427;dezembro;2070;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;33282412.76;0.00;0.00;-82426.00;0.00;33308944.72
62458;janeiro;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33308944.72;0.00;0.00;-27000.00;0.00;33390989.53
62489;fevereiro;2071;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;33390989.53;0.00;0.00;-28200.00;0.00;33472102.94
62517;março;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33472102.94;0.00;0.00;-27000.00;0.00;33554681.90
62548;abril;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33554681.90;0.00;0.00;-27000.00;0.00;33637531.20
62578;maio;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33637531.20;0.00;0.00;-27000.00;0.00;33720651.72
62609;junho;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33720651.72;0.00;0.00;-27000.00;0.00;33804044.36
62639;julho;2071;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;33804044.36;0.00;0.00;-82426.00;0.00;33832284.00
62670;agosto;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33832284.00;0.00;0.00;-27000.00;0.00;33916042.10
62701;setembro;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;33916042.10;0.00;0.00;-27000.00;0.00;34000074.39
62731;outubro;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34000074.39;0.00;0.00;-27000.00;0.00;34084381.79
62762;novembro;2071;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34084381.79;0.00;0.00;-27000.00;0.00;34168965.19
62792;dezembro;2071;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;34168965.19;0.00;0.00;-82426.00;0.00;34198399.49
62823;janeiro;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34198399.49;0.00;0.00;-27000.00;0.00;34283356.15
62854;fevereiro;2072;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;34283356.15;0.00;0.00;-28200.00;0.00;34367390.94
62883;março;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34367390.94;0.00;0.00;-27000.00;0.00;34452900.83
62914;abril;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34452900.83;0.00;0.00;-27000.00;0.00;34538690.66
62944;maio;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34538690.66;0.00;0.00;-27000.00;0.00;34624761.35
62975;junho;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34624761.35;0.00;0.00;-27000.00;0.00;34711113.81
63005;julho;2072;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;34711113.81;0.00;0.00;-82426.00;0.00;34742322.96
63036;agosto;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34742322.96;0.00;0.00;-27000.00;0.00;34829060.29
63067;setembro;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34829060.29;0.00;0.00;-27000.00;0.00;34916081.57
63097;outubro;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;34916081.57;0.00;0.00;-27000.00;0.00;35003387.73
63128;novembro;2072;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35003387.73;0.00;0.00;-27000.00;0.00;35090979.71
63158;dezembro;2072;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;35090979.71;0.00;0.00;-82426.00;0.00;35123432.45
63189;janeiro;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35123432.45;0.00;0.00;-27000.00;0.00;35211417.43
63220;fevereiro;2073;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;35211417.43;0.00;0.00;-28200.00;0.00;35298490.45
63248;março;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35298490.45;0.00;0.00;-27000.00;0.00;35387048.52
63279;abril;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35387048.52;0.00;0.00;-27000.00;0.00;35475896.51
63309;maio;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35475896.51;0.00;0.00;-27000.00;0.00;35565035.36
63340;junho;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35565035.36;0.00;0.00;-27000.00;0.00;35654466.03
63370;julho;2073;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;35654466.03;0.00;0.00;-82426.00;0.00;35688763.48
63401;agosto;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35688763.48;0.00;0.00;-27000.00;0.00;35778599.20
63432;setembro;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35778599.20;0.00;0.00;-27000.00;0.00;35868729.02
63462;outubro;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35868729.02;0.00;0.00;-27000.00;0.00;35959153.91
63493;novembro;2073;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;35959153.91;0.00;0.00;-27000.00;0.00;36049874.82
63523;dezembro;2073;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;36049874.82;0.00;0.00;-82426.00;0.00;36085466.73
63554;janeiro;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36085466.73;0.00;0.00;-27000.00;0.00;36176601.16
63585;fevereiro;2074;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;36176601.16;0.00;0.00;-28200.00;0.00;36266833.94
63613;março;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36266833.94;0.00;0.00;-27000.00;0.00;36358562.12
63644;abril;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36358562.12;0.00;0.00;-27000.00;0.00;36450590.59
63674;maio;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36450590.59;0.00;0.00;-27000.00;0.00;36542920.34
63705;junho;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36542920.34;0.00;0.00;-27000.00;0.00;36635552.35
63735;julho;2074;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;36635552.35;0.00;0.00;-82426.00;0.00;36673061.61
63766;agosto;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36673061.61;0.00;0.00;-27000.00;0.00;36766119.67
63797;setembro;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36766119.67;0.00;0.00;-27000.00;0.00;36859482.38
63827;outubro;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36859482.38;0.00;0.00;-27000.00;0.00;36953150.74
63858;novembro;2074;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;36953150.74;0.00;0.00;-27000.00;0.00;37047125.74
63888;dezembro;2074;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;37047125.74;0.00;0.00;-82426.00;0.00;37085982.38
63919;janeiro;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37085982.38;0.00;0.00;-27000.00;0.00;37180392.24
63950;fevereiro;2075;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;37180392.24;0.00;0.00;-28200.00;0.00;37273911.17
63978;março;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37273911.17;0.00;0.00;-27000.00;0.00;37368936.26
64009;abril;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37368936.26;0.00;0.00;-27000.00;0.00;37464272.43
64039;maio;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37464272.43;0.00;0.00;-27000.00;0.00;37559920.71
64070;junho;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37559920.71;0.00;0.00;-27000.00;0.00;37655882.11
64100;julho;2075;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;37655882.11;0.00;0.00;-82426.00;0.00;37696731.67
64131;agosto;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37696731.67;0.00;0.00;-27000.00;0.00;37793140.96
64162;setembro;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37793140.96;0.00;0.00;-27000.00;0.00;37889865.87
64192;outubro;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37889865.87;0.00;0.00;-27000.00;0.00;37986907.43
64223;novembro;2075;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;37986907.43;0.00;0.00;-27000.00;0.00;38084266.68
64253;dezembro;2075;23000.00;0.00;13000.00;55426.00;1000.00;0.00;0.00;0.00;0.00;0.00;92426.00;0.00;10000.00;0.00;0.00;10000.00;;38084266.68;0.00;0.00;-82426.00;0.00;38126518.66
64284;janeiro;2076;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;38126518.66;0.00;0.00;-27000.00;0.00;38224334.96
64315;fevereiro;2076;23000.00;0.00;13000.00;0.00;2200.00;0.00;0.00;0.00;0.00;0.00;38200.00;0.00;10000.00;0.00;0.00;10000.00;;38224334.96;0.00;0.00;-28200.00;0.00;38321271.49
64344;março;2076;23000.00;0.00;13000.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;37000.00;0.00;10000.00;0.00;0.00;10000.00;;38321271.49;0.00;0.00;-27000.00;0.00;38419725.36
