Periodo;Mês;Ano;Básicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Ativa;Receita Passiva;Receita Patrimônio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final;Projetos BRL;Projetos USD;Caixa;Longevidade
novembro-07;novembro;2107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;122304536.2;0;0;0;400393.2256;122704929.4;1.00722E-08;7.74784E-09;300000;122404929.4
dezembro-07;dezembro;2107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;122704929.4;0;0;0;401704.0089;123106633.4;1.01052E-08;7.7732E-09;300000;122806633.4
janeiro-08;janeiro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;123106633.4;0;0;0;403019.0833;123509652.5;1.01382E-08;7.79865E-09;300000;123209652.5
fevereiro-08;fevereiro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;123509652.5;0;0;0;404338.4629;123913991;1.01714E-08;7.82418E-09;300000;123613991
março-08;março;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;123913991;0;0;0;405662.1618;124319653.1;1.02047E-08;7.8498E-09;300000;124019653.1
abril-08;abril;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;124319653.1;0;0;0;406990.1941;124726643.3;1.02381E-08;7.87549E-09;300000;124426643.3
maio-08;maio;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;124726643.3;0;0;0;408322.5741;125134965.9;1.02717E-08;7.90128E-09;300000;124834965.9
junho-08;junho;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;125134965.9;0;0;0;409659.316;125544625.2;1.03053E-08;7.92714E-09;300000;125244625.2
julho-08;julho;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;125544625.2;0;0;0;411000.434;125955625.6;1.0339E-08;7.95309E-09;300000;125655625.6
agosto-08;agosto;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;125955625.6;0;0;0;412345.9425;126367971.6;1.03729E-08;7.97913E-09;300000;126067971.6
setembro-08;setembro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;126367971.6;0;0;0;413695.8558;126781667.4;1.04068E-08;8.00525E-09;300000;126481667.4
outubro-08;outubro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;126781667.4;0;0;0;415050.1884;127196717.6;1.04409E-08;8.03146E-09;300000;126896717.6
novembro-08;novembro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;127196717.6;0;0;0;416408.9547;127613126.6;1.04751E-08;8.05775E-09;300000;127313126.6
dezembro-08;dezembro;2108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;127613126.6;0;0;0;417772.1692;128030898.8;1.05094E-08;8.08413E-09;300000;127730898.8
janeiro-09;janeiro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;128030898.8;0;0;0;419139.8466;128450038.6;1.05438E-08;8.1106E-09;300000;128150038.6
fevereiro-09;fevereiro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;128450038.6;0;0;0;420512.0014;128870550.6;1.05783E-08;8.13715E-09;300000;128570550.6
março-09;março;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;128870550.6;0;0;0;421888.6483;129292439.2;1.06129E-08;8.16379E-09;300000;128992439.2
abril-09;abril;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;129292439.2;0;0;0;423269.8019;129715709.1;1.06477E-08;8.19051E-09;300000;129415709.1
maio-09;maio;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;129715709.1;0;0;0;424655.4771;130140364.5;1.06825E-08;8.21733E-09;300000;129840364.5
junho-09;junho;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;130140364.5;0;0;0;426045.6886;130566410.2;1.07175E-08;8.24423E-09;300000;130266410.2
julho-09;julho;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;130566410.2;0;0;0;427440.4513;130993850.7;1.07526E-08;8.27122E-09;300000;130693850.7
agosto-09;agosto;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;130993850.7;0;0;0;428839.7802;131422690.4;1.07878E-08;8.2983E-09;300000;131122690.4
setembro-09;setembro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;131422690.4;0;0;0;430243.69;131852934.1;1.08231E-08;8.32546E-09;300000;131552934.1
outubro-09;outubro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;131852934.1;0;0;0;431652.1959;132284586.3;1.08585E-08;8.35272E-09;300000;131984586.3
novembro-09;novembro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;132284586.3;0;0;0;433065.3129;132717651.6;1.08941E-08;8.38006E-09;300000;132417651.6
dezembro-09;dezembro;2109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;132717651.6;0;0;0;434483.056;133152134.7;1.09297E-08;8.4075E-09;300000;132852134.7
janeiro-10;janeiro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;133152134.7;0;0;0;435905.4405;133588040.1;1.09655E-08;8.43502E-09;300000;133288040.1
fevereiro-10;fevereiro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;133588040.1;0;0;0;437332.4814;134025372.6;1.10014E-08;8.46263E-09;300000;133725372.6
março-10;março;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;134025372.6;0;0;0;438764.1942;134464136.8;1.10374E-08;8.49034E-09;300000;134164136.8
abril-10;abril;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;134464136.8;0;0;0;440200.594;134904337.4;1.10736E-08;8.51813E-09;300000;134604337.4
maio-10;maio;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;134904337.4;0;0;0;441641.6962;135345979.1;1.11098E-08;8.54602E-09;300000;135045979.1
junho-10;junho;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;135345979.1;0;0;0;443087.5162;135789066.6;1.11462E-08;8.574E-09;300000;135489066.6
julho-10;julho;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;135789066.6;0;0;0;444538.0694;136233604.7;1.11827E-08;8.60207E-09;300000;135933604.7
agosto-10;agosto;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;136233604.7;0;0;0;445993.3714;136679598.1;1.12193E-08;8.63023E-09;300000;136379598.1
setembro-10;setembro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;136679598.1;0;0;0;447453.4376;137127051.5;1.1256E-08;8.65848E-09;300000;136827051.5
outubro-10;outubro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;137127051.5;0;0;0;448918.2837;137575969.8;1.12929E-08;8.68683E-09;300000;137275969.8
novembro-10;novembro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;137575969.8;0;0;0;450387.9254;138026357.7;1.13298E-08;8.71526E-09;300000;137726357.7
dezembro-10;dezembro;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;138026357.7;0;0;0;451862.3782;138478220.1;1.13669E-08;8.7438E-09;300000;138178220.1
janeiro-11;janeiro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;138478220.1;0;0;0;453341.6581;138931561.7;1.14041E-08;8.77242E-09;300000;138631561.7
fevereiro-11;fevereiro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;138931561.7;0;0;0;454825.7807;139386387.5;1.14415E-08;8.80114E-09;300000;139086387.5
março-11;março;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;139386387.5;0;0;0;456314.762;139842702.3;1.14789E-08;8.82995E-09;300000;139542702.3
abril-11;abril;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;139842702.3;0;0;0;457808.6177;140300510.9;1.15165E-08;8.85886E-09;300000;140000510.9
maio-11;maio;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;140300510.9;0;0;0;459307.364;140759818.3;1.15542E-08;8.88786E-09;300000;140459818.3
junho-11;junho;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;140759818.3;0;0;0;460811.0168;141220629.3;1.1592E-08;8.91696E-09;300000;140920629.3
julho-11;julho;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;141220629.3;0;0;0;462319.5922;141682948.9;1.163E-08;8.94615E-09;300000;141382948.9
agosto-11;agosto;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;141682948.9;0;0;0;463833.1062;142146782;1.16681E-08;8.97544E-09;300000;141846782
setembro-11;setembro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;142146782;0;0;0;465351.5751;142612133.6;1.17063E-08;9.00482E-09;300000;142312133.6
outubro-11;outubro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;142612133.6;0;0;0;466875.0151;143079008.6;1.17446E-08;9.0343E-09;300000;142779008.6
novembro-11;novembro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;143079008.6;0;0;0;468403.4424;143547412;1.1783E-08;9.06387E-09;300000;143247412
dezembro-11;dezembro;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;143547412;0;0;0;469936.8734;144017348.9;1.18216E-08;9.09355E-09;300000;143717348.9
janeiro-12;janeiro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;144017348.9;0;0;0;471475.3244;144488824.2;1.18603E-08;9.12332E-09;300000;144188824.2
fevereiro-12;fevereiro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;144488824.2;0;0;0;473018.8119;144961843;1.18991E-08;9.15318E-09;300000;144661843
março-12;março;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;144961843;0;0;0;474567.3524;145436410.4;1.19381E-08;9.18315E-09;300000;145136410.4
abril-12;abril;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;145436410.4;0;0;0;476120.9625;145912531.3;1.19772E-08;9.21321E-09;300000;145612531.3
maio-12;maio;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;145912531.3;0;0;0;477679.6586;146390211;1.20164E-08;9.24337E-09;300000;146090211
junho-12;junho;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;146390211;0;0;0;479243.4575;146869454.5;1.20557E-08;9.27364E-09;300000;146569454.5
julho-12;julho;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;146869454.5;0;0;0;480812.3759;147350266.8;1.20952E-08;9.30399E-09;300000;147050266.8
agosto-12;agosto;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;147350266.8;0;0;0;482386.4305;147832653.3;1.21348E-08;9.33445E-09;300000;147532653.3
setembro-12;setembro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;147832653.3;0;0;0;483965.6381;148316618.9;1.21745E-08;9.36501E-09;300000;148016618.9
outubro-12;outubro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;148316618.9;0;0;0;485550.0157;148802168.9;1.22144E-08;9.39567E-09;300000;148502168.9
novembro-12;novembro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;148802168.9;0;0;0;487139.5801;149289308.5;1.22544E-08;9.42643E-09;300000;148989308.5
dezembro-12;dezembro;2112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;149289308.5;0;0;0;488734.3483;149778042.9;1.22945E-08;9.45729E-09;300000;149478042.9
janeiro-13;janeiro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;149778042.9;0;0;0;490334.3374;150268377.2;1.23347E-08;9.48825E-09;300000;149968377.2
fevereiro-13;fevereiro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;150268377.2;0;0;0;491939.5644;150760316.8;1.23751E-08;9.51931E-09;300000;150460316.8
março-13;março;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;150760316.8;0;0;0;493550.0465;151253866.8;1.24156E-08;9.55048E-09;300000;150953866.8
abril-13;abril;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;151253866.8;0;0;0;495165.801;151749032.6;1.24563E-08;9.58174E-09;300000;151449032.6
maio-13;maio;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;151749032.6;0;0;0;496786.8449;152245819.4;1.2497E-08;9.61311E-09;300000;151945819.4
junho-13;junho;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;152245819.4;0;0;0;498413.1958;152744232.6;1.2538E-08;9.64458E-09;300000;152444232.6
julho-13;julho;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;152744232.6;0;0;0;500044.8709;153244277.5;1.2579E-08;9.67615E-09;300000;152944277.5
agosto-13;agosto;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;153244277.5;0;0;0;501681.8877;153745959.4;1.26202E-08;9.70783E-09;300000;153445959.4
setembro-13;setembro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;153745959.4;0;0;0;503324.2636;154249283.7;1.26615E-08;9.73961E-09;300000;153949283.7
outubro-13;outubro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;154249283.7;0;0;0;504972.0163;154754255.7;1.27029E-08;9.7715E-09;300000;154454255.7
novembro-13;novembro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;154754255.7;0;0;0;506625.1633;155260880.8;1.27445E-08;9.80349E-09;300000;154960880.8
dezembro-13;dezembro;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;155260880.8;0;0;0;508283.7222;155769164.6;1.27863E-08;9.83558E-09;300000;155469164.6
janeiro-14;janeiro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;155769164.6;0;0;0;509947.7109;156279112.3;1.28281E-08;9.86778E-09;300000;155979112.3
fevereiro-14;fevereiro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;156279112.3;0;0;0;511617.147;156790729.4;1.28701E-08;9.90008E-09;300000;156490729.4
março-14;março;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;156790729.4;0;0;0;513292.0484;157304021.5;1.29122E-08;9.9325E-09;300000;157004021.5
abril-14;abril;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;157304021.5;0;0;0;514972.433;157818993.9;1.29545E-08;9.96501E-09;300000;157518993.9
maio-14;maio;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;157818993.9;0;0;0;516658.3187;158335652.2;1.29969E-08;9.99763E-09;300000;158035652.2
junho-14;junho;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;158335652.2;0;0;0;518349.7236;158854001.9;1.30395E-08;1.00304E-08;300000;158554001.9
julho-14;julho;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;158854001.9;0;0;0;520046.6657;159374048.6;1.30822E-08;1.00632E-08;300000;159074048.6
agosto-14;agosto;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;159374048.6;0;0;0;521749.1632;159895797.8;1.3125E-08;1.00961E-08;300000;159595797.8
setembro-14;setembro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;159895797.8;0;0;0;523457.2342;160419255;1.3168E-08;1.01292E-08;300000;160119255
outubro-14;outubro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;160419255;0;0;0;525170.897;160944425.9;1.32111E-08;1.01624E-08;300000;160644425.9
novembro-14;novembro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;160944425.9;0;0;0;526890.1698;161471316.1;1.32543E-08;1.01956E-08;300000;161171316.1
dezembro-14;dezembro;2114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;161471316.1;0;0;0;528615.0711;161999931.1;1.32977E-08;1.0229E-08;300000;161699931.1
janeiro-15;janeiro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;161999931.1;0;0;0;530345.6193;162530276.8;1.33412E-08;1.02625E-08;300000;162230276.8
fevereiro-15;fevereiro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;162530276.8;0;0;0;532081.8329;163062358.6;1.33849E-08;1.02961E-08;300000;162762358.6
março-15;março;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;163062358.6;0;0;0;533823.7303;163596182.3;1.34287E-08;1.03298E-08;300000;163296182.3
abril-15;abril;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;163596182.3;0;0;0;535571.3303;164131753.7;1.34727E-08;1.03636E-08;300000;163831753.7
maio-15;maio;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;164131753.7;0;0;0;537324.6515;164669078.3;1.35168E-08;1.03975E-08;300000;164369078.3
junho-15;junho;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;164669078.3;0;0;0;539083.7126;165208162;1.35611E-08;1.04316E-08;300000;164908162
julho-15;julho;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;165208162;0;0;0;540848.5324;165749010.6;1.36054E-08;1.04657E-08;300000;165449010.6
agosto-15;agosto;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;165749010.6;0;0;0;542619.1297;166291629.7;1.365E-08;1.05E-08;300000;165991629.7
setembro-15;setembro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;166291629.7;0;0;0;544395.5236;166836025.2;1.36947E-08;1.05344E-08;300000;166536025.2
outubro-15;outubro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;166836025.2;0;0;0;546177.7328;167382202.9;1.37395E-08;1.05689E-08;300000;167082202.9
novembro-15;novembro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;167382202.9;0;0;0;547965.7766;167930168.7;1.37845E-08;1.06035E-08;300000;167630168.7
dezembro-15;dezembro;2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;167930168.7;0;0;0;549759.674;168479928.4;1.38296E-08;1.06382E-08;300000;168179928.4
janeiro-16;janeiro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;168479928.4;0;0;0;551559.4441;169031487.8;1.38749E-08;1.0673E-08;300000;168731487.8
fevereiro-16;fevereiro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;169031487.8;0;0;0;553365.1062;169584852.9;1.39203E-08;1.07079E-08;300000;169284852.9
março-16;março;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;169584852.9;0;0;0;555176.6795;170140029.6;1.39659E-08;1.0743E-08;300000;169840029.6
abril-16;abril;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;170140029.6;0;0;0;556994.1835;170697023.8;1.40116E-08;1.07782E-08;300000;170397023.8
maio-16;maio;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;170697023.8;0;0;0;558817.6375;171255841.4;1.40575E-08;1.08134E-08;300000;170955841.4
junho-16;junho;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;171255841.4;0;0;0;560647.0611;171816488.5;1.41035E-08;1.08488E-08;300000;171516488.5
julho-16;julho;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;171816488.5;0;0;0;562482.4737;172378971;1.41497E-08;1.08844E-08;300000;172078971
agosto-16;agosto;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;172378971;0;0;0;564323.8949;172943294.9;1.4196E-08;1.092E-08;300000;172643294.9
setembro-16;setembro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;172943294.9;0;0;0;566171.3445;173509466.2;1.42425E-08;1.09557E-08;300000;173209466.2
outubro-16;outubro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;173509466.2;0;0;0;568024.8421;174077491.1;1.42891E-08;1.09916E-08;300000;173777491.1
novembro-16;novembro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;174077491.1;0;0;0;569884.4077;174647375.5;1.43359E-08;1.10276E-08;300000;174347375.5
dezembro-16;dezembro;2116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;174647375.5;0;0;0;571750.0609;175219125.5;1.43828E-08;1.10637E-08;300000;174919125.5
janeiro-17;janeiro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;175219125.5;0;0;0;573621.8218;175792747.4;1.44299E-08;1.10999E-08;300000;175492747.4
fevereiro-17;fevereiro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;175792747.4;0;0;0;575499.7104;176368247.1;1.44771E-08;1.11362E-08;300000;176068247.1
março-17;março;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;176368247.1;0;0;0;577383.7467;176945630.8;1.45245E-08;1.11727E-08;300000;176645630.8
abril-17;abril;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;176945630.8;0;0;0;579273.9509;177524904.8;1.45721E-08;1.12093E-08;300000;177224904.8
maio-17;maio;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;177524904.8;0;0;0;581170.343;178106075.1;1.46198E-08;1.1246E-08;300000;177806075.1
junho-17;junho;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;178106075.1;0;0;0;583072.9435;178689148;1.46676E-08;1.12828E-08;300000;178389148
julho-17;julho;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;178689148;0;0;0;584981.7726;179274129.8;1.47157E-08;1.13197E-08;300000;178974129.8
agosto-17;agosto;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;179274129.8;0;0;0;586896.8507;179861026.7;1.47638E-08;1.13568E-08;300000;179561026.7
setembro-17;setembro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;179861026.7;0;0;0;588818.1983;180449844.9;1.48122E-08;1.1394E-08;300000;180149844.9
outubro-17;outubro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;180449844.9;0;0;0;590745.8358;181040590.7;1.48607E-08;1.14313E-08;300000;180740590.7
novembro-17;novembro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;181040590.7;0;0;0;592679.784;181633270.5;1.49093E-08;1.14687E-08;300000;181333270.5
dezembro-17;dezembro;2117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;181633270.5;0;0;0;594620.0634;182227890.6;1.49581E-08;1.15062E-08;300000;181927890.6
janeiro-18;janeiro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;182227890.6;0;0;0;596566.6947;182824457.2;1.50071E-08;1.15439E-08;300000;182524457.2
fevereiro-18;fevereiro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;182824457.2;0;0;0;598519.6988;183422976.9;1.50562E-08;1.15817E-08;300000;183122976.9
março-18;março;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;183422976.9;0;0;0;600479.0966;184023456;1.51055E-08;1.16196E-08;300000;183723456
abril-18;abril;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;184023456;0;0;0;602444.9089;184625900.9;1.5155E-08;1.16577E-08;300000;184325900.9
maio-18;maio;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;184625900.9;0;0;0;604417.1568;185230318.1;1.52046E-08;1.16958E-08;300000;184930318.1
junho-18;junho;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;185230318.1;0;0;0;606395.8613;185836714;1.52543E-08;1.17341E-08;300000;185536714
julho-18;julho;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;185836714;0;0;0;608381.0435;186445095;1.53043E-08;1.17725E-08;300000;186145095
agosto-18;agosto;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;186445095;0;0;0;610372.7247;187055467.7;1.53544E-08;1.18111E-08;300000;186755467.7
setembro-18;setembro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;187055467.7;0;0;0;612370.9262;187667838.7;1.54046E-08;1.18497E-08;300000;187367838.7
outubro-18;outubro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;187667838.7;0;0;0;614375.6693;188282214.3;1.54551E-08;1.18885E-08;300000;187982214.3
novembro-18;novembro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;188282214.3;0;0;0;616386.9753;188898601.3;1.55057E-08;1.19274E-08;300000;188598601.3
dezembro-18;dezembro;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;188898601.3;0;0;0;618404.8659;189517006.2;1.55564E-08;1.19665E-08;300000;189217006.2
janeiro-19;janeiro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;189517006.2;0;0;0;620429.3625;190137435.5;1.56074E-08;1.20057E-08;300000;189837435.5
fevereiro-19;fevereiro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;190137435.5;0;0;0;622460.4868;190759896;1.56585E-08;1.2045E-08;300000;190459896
março-19;março;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;190759896;0;0;0;624498.2605;191384394.3;1.57097E-08;1.20844E-08;300000;191084394.3
abril-19;abril;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;191384394.3;0;0;0;626542.7053;192010937;1.57611E-08;1.2124E-08;300000;191710937
maio-19;maio;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;192010937;0;0;0;628593.843;192639530.8;1.58127E-08;1.21637E-08;300000;192339530.8
junho-19;junho;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;192639530.8;0;0;0;630651.6957;193270182.5;1.58645E-08;1.22035E-08;300000;192970182.5
julho-19;julho;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;193270182.5;0;0;0;632716.2852;193902898.8;1.59164E-08;1.22434E-08;300000;193602898.8
agosto-19;agosto;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;193902898.8;0;0;0;634787.6337;194537686.4;1.59686E-08;1.22835E-08;300000;194237686.4
setembro-19;setembro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;194537686.4;0;0;0;636865.7633;195174552.2;1.60208E-08;1.23237E-08;300000;194874552.2
outubro-19;outubro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;195174552.2;0;0;0;638950.696;195813502.9;1.60733E-08;1.23641E-08;300000;195513502.9
novembro-19;novembro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;195813502.9;0;0;0;641042.4543;196454545.4;1.61259E-08;1.24045E-08;300000;196154545.4
dezembro-19;dezembro;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;196454545.4;0;0;0;643141.0605;197097686.4;1.61787E-08;1.24451E-08;300000;196797686.4
